categ_feature0,num_feature1,num_feature2,num_feature3,num_feature4,target
value9,9.6,24.7,1.5,46.1,class_3
value2,1.2,11.2,3.6,5.8,class_0
value5,0.5,34.4,1.8,1.2,class_1
value2,17.4,31.3,7.2,1.1,class_2
value8,0.6,2.2,8.1,1.7,class_0
value4,2.8,12.3,0.0,2.8,class_0
value1,4.4,17.8,0.5,11.5,class_1
value4,0.7,14.7,0.1,1.1,class_0
value8,3.9,31.0,1.1,2.2,class_1
value3,4.3,8.7,4.7,1.5,class_0
value6,1.0,29.6,0.5,1.1,class_1
value6,2.6,13.4,0.0,76.4,class_3
value1,2.9,66.9,0.0,1.9,class_2
value7,1.6,12.5,3.4,1.3,class_0
value9,0.2,22.0,3.4,58.0,class_3
value2,0.5,14.7,2.0,1.8,class_0
value4,11.6,36.6,3.9,1.4,class_2
value1,5.7,37.7,0.0,1.3,class_1
value3,0.4,6.1,1.9,17.2,class_0
value7,0.9,22.9,2.9,3.2,class_1
value7,2.5,27.9,5.7,2.8,class_1
value7,7.9,7.7,8.7,3.0,class_1
value2,8.9,34.8,4.8,1.3,class_2
value6,4.6,16.9,1.9,485.8,class_3
value7,4.8,19.4,0.5,5.3,class_1
value2,3.2,29.5,1.7,4.7,class_1
value9,0.2,16.5,8.4,1.1,class_1
value6,1.4,9.8,0.1,7.2,class_0
value2,15.1,27.3,4.7,5.7,class_2
value8,0.1,17.9,5.9,1.4,class_0
value6,0.4,17.2,2.3,1.8,class_0
value8,5.3,25.0,5.3,2.2,class_1
value8,0.1,15.0,0.2,1.5,class_0
value1,2.4,13.6,0.4,1.3,class_0
value2,4.1,34.0,5.1,215.8,class_3
value3,2.6,25.5,0.5,5.0,class_1
value2,0.4,56.3,1.8,13.7,class_2
value9,11.7,6.1,1.9,6.9,class_0
value5,6.5,5.7,0.0,2.3,class_0
value2,4.4,15.9,1.5,4.2,class_1
value2,0.2,69.7,0.8,16.2,class_3
value7,1.7,66.0,7.6,1.2,class_3
value6,1.0,19.2,0.0,1.4,class_0
value8,0.3,19.8,6.6,21.3,class_2
value4,0.3,52.5,0.1,3.9,class_2
value4,2.4,10.5,2.3,1.2,class_0
value5,0.3,14.4,5.2,1.5,class_0
value3,0.7,20.6,2.0,6.5,class_1
value7,1.0,15.0,0.6,4.2,class_0
value3,5.3,12.3,2.6,2.1,class_0
value8,10.4,26.6,0.2,1.1,class_1
value9,2.7,30.3,3.6,1.5,class_1
value5,1.4,25.5,6.9,19.5,class_2
value2,6.5,34.8,2.0,2111.0,class_3
value8,3.3,38.1,4.8,3.1,class_2
value8,2.3,17.5,0.9,5.2,class_0
value9,0.6,54.0,0.3,3.6,class_2
value5,2.8,5.2,0.5,2.0,class_0
value9,0.1,43.7,1.5,98339.2,class_3
value1,0.5,20.4,2.1,1.6,class_0
value2,1.3,16.7,0.8,4.4,class_0
value5,1.3,25.9,6.2,3.6,class_1
value4,9.0,23.4,0.0,2163.3,class_3
value9,0.0,47.2,8.7,5.8,class_2
value6,0.1,44.9,2.9,9.5,class_2
value4,0.8,1.5,0.3,9.3,class_0
value6,0.2,15.2,2.0,1.4,class_0
value8,6.4,9.5,0.3,2.3,class_0
value2,5.3,28.9,0.4,1.9,class_1
value6,0.2,8.4,0.4,1.1,class_0
value9,3.3,16.1,8.1,1.7,class_1
value5,13.1,42.4,3.3,4.7,class_2
value6,0.1,19.4,2.6,7.7,class_1
value2,0.2,25.2,6.4,1.7,class_1
value1,0.0,2.8,0.5,3.8,class_0
value8,7.3,40.6,1.0,1.8,class_2
value9,17.1,82.9,1.0,7.8,class_3
value2,4.2,13.7,3.2,1.2,class_0
value4,0.6,2.8,3.5,1.4,class_0
value1,0.0,44.4,3.8,54.4,class_3
value5,1.7,7.1,0.6,2.2,class_0
value4,7.7,12.3,0.1,2.8,class_0
value8,4.9,51.4,4.0,1.8,class_2
value2,1.3,16.1,1.2,2.0,class_0
value7,0.0,30.7,3.3,57.8,class_3
value3,4.4,19.6,6.6,3.8,class_1
value9,4.1,23.1,0.0,1.3,class_1
value3,0.0,21.7,1.8,1.4,class_0
value8,0.1,41.2,6.2,1.6,class_2
value1,24.8,47.7,8.3,14.3,class_3
value1,0.1,18.4,6.6,2.3,class_0
value8,0.6,26.4,0.5,4.4,class_1
value1,1.9,34.7,5.2,1.9,class_1
value9,0.1,74.0,0.2,4.1,class_3
value7,0.0,19.1,0.6,3.5,class_0
value7,5.9,27.3,2.8,1.4,class_1
value1,5.9,10.4,0.1,1.5,class_0
value3,3.5,13.2,0.0,2.2,class_0
value9,3.5,36.1,7.1,8.5,class_2
value1,1.1,18.3,8.2,2.1,class_1
value9,3.6,19.3,4.2,33.9,class_2
value9,10.9,5.7,5.2,2.0,class_0
value4,0.6,9.6,2.2,2.5,class_0
value7,0.2,15.2,0.9,2.9,class_0
value2,8.7,8.8,3.2,2.2,class_0
value6,0.3,1.6,3.4,3.1,class_0
value2,12.0,12.8,0.5,1.4,class_1
value7,1.9,73.0,5.8,1.8,class_3
value8,4.8,23.7,1.5,115.1,class_3
value6,3.9,10.1,0.0,2.3,class_0
value4,0.3,3.1,1.2,1.4,class_0
value2,5.7,36.0,0.1,24.6,class_2
value3,1.4,9.5,1.6,2.3,class_0
value3,0.0,23.4,0.3,2.3,class_1
value3,12.5,44.4,2.6,3.6,class_2
value3,3.1,27.4,1.1,1.9,class_1
value6,0.6,36.0,1.3,69.3,class_3
value1,6.6,17.6,2.5,9.2,class_1
value7,0.0,41.4,0.1,3.8,class_2
value2,2.5,35.4,0.1,1.9,class_1
value2,2.6,28.7,0.6,80.3,class_3
value4,2.7,33.2,0.0,6.0,class_1
value8,0.0,12.7,4.1,1.5,class_0
value7,0.6,43.8,0.1,4.0,class_2
value9,4.5,48.8,0.0,5.5,class_2
value3,12.4,11.9,5.2,2.1,class_1
value6,1.9,29.8,7.4,1.6,class_1
value5,14.1,60.3,5.0,1.6,class_3
value3,2.4,38.2,2.8,156.1,class_3
value8,0.0,104.7,4.6,1.6,class_3
value1,13.8,7.3,1.7,4.0,class_0
value7,1.7,16.2,0.9,4.2,class_0
value1,14.8,77.4,1.0,6.8,class_3
value9,1.6,26.7,1.2,18.9,class_2
value4,0.6,3.4,0.4,839.9,class_3
value9,5.4,7.2,0.1,4.2,class_0
value3,13.5,15.1,7.1,210.4,class_3
value5,22.7,28.8,8.8,7.2,class_2
value2,1.4,73.1,0.6,14.1,class_3
value1,0.3,11.4,0.7,11.0,class_0
value6,1.0,23.2,1.3,6.2,class_1
value6,2.0,25.7,3.8,1.5,class_1
value1,8.9,33.2,0.3,3.7,class_2
value5,13.0,26.7,1.3,1.5,class_1
value1,5.7,3.9,0.4,3.1,class_0
value5,6.0,36.0,7.6,8.8,class_2
value3,1.8,7.1,5.0,1.9,class_0
value8,0.7,7.8,1.2,1374.5,class_3
value9,0.5,19.9,2.8,43.8,class_2
value5,8.6,48.4,0.4,3.9,class_2
value4,3.3,24.3,6.9,2.0,class_1
value1,3.3,97.9,6.4,2.6,class_3
value7,0.0,69.8,0.1,1.7,class_2
value7,0.1,51.2,0.2,1.3,class_2
value8,0.8,12.3,0.3,3.0,class_0
value8,7.5,4.2,7.2,4.7,class_0
value7,0.0,13.1,8.3,2.0,class_0
value6,1.4,54.7,1.7,3.8,class_2
value1,0.0,44.0,0.0,64.7,class_3
value1,13.9,16.8,0.0,1.7,class_1
value8,0.0,7.7,0.0,1.3,class_0
value5,5.1,21.4,8.5,2.4,class_1
value9,0.1,31.3,0.1,1.9,class_1
value2,0.1,15.4,6.8,1.1,class_0
value5,0.0,37.7,3.2,2.5,class_1
value6,0.8,34.3,0.2,1867229.5,class_3
value8,0.1,27.0,1.8,11.0,class_1
value9,2.1,28.6,0.2,1.2,class_1
value8,4.6,52.2,3.7,1.5,class_2
value9,5.2,13.9,2.9,3.1,class_0
value3,13.1,12.8,6.0,10.7,class_1
value6,0.1,16.8,6.2,6.0,class_1
value8,0.0,17.8,1.7,1.7,class_0
value6,5.8,7.9,1.8,1.9,class_0
value3,11.1,6.2,4.1,2.1,class_0
value4,0.2,2.5,8.2,1.7,class_0
value2,9.3,34.6,6.2,14.5,class_2
value8,0.1,28.4,6.1,2.8,class_1
value3,0.1,15.3,8.3,1.8,class_0
value4,2.4,23.8,7.8,8.8,class_1
value8,4.0,46.3,0.2,3.5,class_2
value2,0.3,50.8,2.2,1.6,class_2
value9,0.3,18.2,0.3,1.9,class_0
value3,0.2,10.2,4.2,2.2,class_0
value7,6.9,34.1,1.5,1.8,class_1
value7,0.0,19.6,1.4,1.8,class_0
value9,9.2,3.5,0.3,1.2,class_0
value8,7.4,30.1,0.2,2.6,class_1
value3,0.8,32.4,0.1,2.8,class_1
value8,0.0,26.8,1.7,1.1,class_1
value8,18.0,34.0,1.2,190.4,class_3
value4,19.9,28.7,1.1,1.2,class_2
value7,17.4,10.5,1.8,2.2,class_1
value2,7.4,71.1,0.1,1.4,class_3
value1,0.4,52.1,1.5,1.8,class_2
value6,0.8,14.4,5.2,3.5,class_0
value7,0.9,75.5,7.4,3.3,class_3
value6,0.3,16.5,4.0,1.4,class_0
value3,8.2,18.2,1.5,3.1,class_1
value8,5.9,14.3,3.0,1.3,class_0
value9,0.1,24.0,2.2,7.0,class_1
value5,3.4,18.8,6.0,1.1,class_1
value1,15.4,29.1,7.3,2.3,class_2
value7,3.5,30.8,5.9,2.0,class_1
value1,0.1,8.7,0.4,3.4,class_0
value3,3.2,23.1,5.7,2.2,class_1
value6,9.1,73.4,2.0,20652663.0,class_3
value1,6.2,5.6,5.8,3.4,class_0
value6,2.3,23.0,1.0,1.2,class_1
value8,2.4,9.9,2.1,4.8,class_0
value8,0.6,35.3,6.4,9.4,class_2
value1,15.3,67.1,7.7,2.1,class_3
value2,1.8,9.0,0.2,86.9,class_3
value4,1.2,21.0,0.5,1.2,class_0
value5,0.0,71.1,0.4,54.4,class_3
value4,5.4,48.0,0.1,493.0,class_3
value6,0.3,27.3,1.3,8.6,class_1
value9,1.7,23.6,5.6,1.1,class_1
value2,2.5,18.8,8.9,6.1,class_1
value7,3.9,19.2,6.6,238.4,class_3
value1,1.3,25.7,1.0,38.6,class_2
value4,0.1,6.3,0.5,5.7,class_0
value4,9.3,19.7,2.4,1.0,class_1
value4,0.1,8.4,4.6,2.8,class_0
value9,6.5,44.8,1.1,2.1,class_2
value4,9.2,1.8,0.0,4.4,class_0
value8,15.9,30.1,0.9,47.0,class_3
value5,0.1,40.8,1.4,44.9,class_3
value3,0.6,30.0,6.0,5.9,class_1
value6,1.2,11.6,0.0,1.5,class_0
value2,31.3,41.9,4.1,2.3,class_3
value8,16.5,19.8,1.8,1.5,class_1
value3,8.1,11.6,0.4,1.6,class_0
value5,11.4,3.4,0.4,6.9,class_0
value6,12.2,73.2,1.3,5.5,class_3
value2,4.6,10.8,7.1,29.4,class_2
value2,22.0,27.8,1.4,13.7,class_2
value4,17.8,15.3,2.6,2.2,class_1
value8,5.6,15.3,2.2,1.3,class_0
value8,18.0,19.8,7.5,3.6,class_2
value7,0.0,23.6,0.3,2.2,class_0
value6,0.0,19.5,6.8,1.2,class_1
value6,0.3,20.3,2.1,1.4,class_0
value9,5.0,23.4,5.2,2.2,class_1
value4,0.0,47.7,0.1,1.6,class_2
value7,4.3,23.5,3.3,10.5,class_1
value6,0.0,2.4,5.5,2.2,class_0
value8,0.9,22.7,4.6,6.4,class_1
value5,0.0,9.8,7.9,11.3,class_1
value7,6.9,11.0,0.2,2.4,class_0
value1,1.2,42.6,2.9,1.3,class_2
value8,0.3,48.9,8.7,1.1,class_2
value6,0.0,22.5,7.7,26.4,class_2
value7,3.3,32.6,0.8,9.1,class_1
value2,4.7,51.8,4.5,37.7,class_3
value7,5.3,43.7,0.0,9.1,class_2
value1,12.8,122.2,2.7,7.3,class_3
value6,5.5,26.8,0.1,596.8,class_3
value8,1.3,20.9,0.2,516.5,class_3
value3,0.2,36.2,1.0,1.2,class_1
value3,3.3,46.5,7.5,1.7,class_2
value3,0.0,21.8,2.6,1.8,class_1
value8,0.2,48.4,0.0,2.5,class_2
value5,6.2,23.9,0.6,1.9,class_1
value6,0.0,38.8,1.0,1.4,class_1
value5,1.1,24.2,0.2,3.8,class_1
value2,0.5,88.3,5.5,19.1,class_3
value7,11.8,40.0,0.6,5.2,class_2
value2,0.6,10.1,0.0,2.4,class_0
value8,0.3,83.2,6.1,3.0,class_3
value9,7.9,54.4,0.6,1.3,class_2
value4,0.0,32.9,1.6,3.3,class_1
value1,5.7,100.1,0.0,14.9,class_3
value1,1.2,25.8,3.5,1.3,class_1
value8,10.9,16.4,8.0,11.1,class_2
value3,1.6,39.2,6.2,1.7,class_2
value4,0.2,43.4,6.4,10.5,class_2
value6,17.4,33.8,6.3,2.1,class_2
value6,1.8,2.9,5.1,6.9,class_0
value1,0.0,35.1,0.5,3.9,class_1
value6,6.9,11.9,2.7,11.7,class_1
value3,19.4,20.1,5.7,1.3,class_2
value1,7.9,56.4,0.6,2.7,class_2
value7,0.6,19.3,6.7,2.1,class_1
value3,2.7,18.8,3.5,19.3,class_1
value2,0.3,20.7,0.2,30.8,class_2
value1,6.8,19.1,5.9,3.3,class_1
value6,0.5,39.6,0.0,1.2,class_1
value1,1.1,25.0,1.6,2.2,class_1
value4,0.5,12.0,7.9,2.3,class_0
value3,0.5,15.0,1.1,1.8,class_0
value4,0.0,66.1,1.7,5.3,class_2
value2,4.3,9.0,6.4,2.4,class_0
value1,7.1,19.0,2.8,1.6,class_1
value1,6.1,26.4,1.8,10.4,class_2
value2,6.5,8.2,0.6,9.5,class_0
value5,0.1,9.4,0.5,1.5,class_0
value4,3.3,4.7,8.1,17.1,class_1
value6,1.0,21.1,5.5,1.9,class_1
value1,2.4,13.9,8.7,2.3,class_1
value4,4.6,14.6,7.9,1.7,class_1
value1,0.0,22.6,0.1,1.5,class_0
value2,0.0,49.2,6.4,2.1,class_2
value7,0.0,20.8,4.4,8.5,class_1
value7,10.5,20.0,0.6,1.2,class_1
value3,0.0,17.6,0.9,1.7,class_0
value9,25.2,36.9,0.8,14.2,class_3
value8,0.1,26.0,5.0,3.4,class_1
value4,0.0,27.0,2.5,1.3,class_1
value1,2.0,14.8,7.2,12.0,class_1
value3,0.1,16.6,0.1,13.7,class_1
value6,3.4,73.2,5.5,5.1,class_3
value7,0.6,11.8,1.0,1.4,class_0
value3,2.0,48.3,2.2,2.1,class_2
value2,10.0,12.0,8.3,1.3,class_1
value2,0.0,21.6,7.6,1.3,class_1
value5,1.7,30.7,0.2,1.7,class_1
value2,0.5,64.1,0.4,1.8,class_2
value7,4.7,7.5,7.2,279.5,class_3
value2,0.7,22.5,3.2,1.2,class_1
value7,0.5,6.1,5.9,1.8,class_0
value4,19.6,26.7,5.4,1.6,class_2
value7,2.0,40.0,0.0,1.7,class_1
value9,7.6,7.9,0.5,140.4,class_3
value8,5.4,46.7,0.0,187.9,class_3
value5,0.1,4.8,4.4,11.1,class_0
value6,7.5,38.0,0.4,4.6,class_2
value7,0.0,24.0,6.0,1.8,class_1
value7,0.8,31.4,4.6,2.2,class_1
value1,10.4,18.2,0.3,16.9,class_2
value8,5.6,35.7,0.6,12.0,class_2
value4,4.6,20.7,6.9,2.0,class_1
value4,0.1,11.2,4.8,4.4,class_0
value5,8.5,60.4,0.8,2.6,class_2
value2,10.0,39.8,1.6,2.7,class_2
value5,1.9,5.5,4.9,2.0,class_0
value3,0.1,55.1,8.4,22.7,class_3
value7,7.8,8.5,4.9,10452.7,class_3
value4,0.2,28.6,0.1,1.3,class_1
value4,0.1,28.5,4.8,1.6,class_1
value3,3.8,25.9,5.5,3.0,class_1
value6,6.6,56.7,0.0,9.6,class_2
value3,3.7,5.0,4.7,5.6,class_0
value2,0.2,39.0,0.5,1.0,class_1
value8,0.0,0.7,0.0,15.1,class_0
value1,0.4,17.1,2.2,2.3,class_0
value5,13.1,31.8,2.9,9.3,class_2
value3,0.3,16.3,0.5,7.3,class_0
value7,1.0,44.0,2.1,9.7,class_2
value8,6.2,25.4,0.0,2.3,class_1
value8,7.0,43.2,1.4,7.6,class_2
value1,0.1,34.7,1.9,40.6,class_3
value5,5.4,7.2,0.0,8.2,class_0
value6,13.6,26.4,4.9,2.8,class_2
value7,2.2,40.6,0.2,3.4,class_2
value6,9.6,12.7,7.7,11.4,class_1
value5,6.6,9.8,3.9,1.1,class_0
value2,1.5,12.6,0.8,1.8,class_0
value9,0.0,5.7,1.6,25.3,class_1
value8,2.2,22.2,2.6,2.1,class_1
value7,2.7,9.7,5.1,28457.3,class_3
value1,1.9,4.4,0.2,1.1,class_0
value4,0.1,35.6,5.8,7.1,class_2
value2,20.0,20.2,8.9,1.1,class_2
value5,0.0,41.6,3.7,2.8,class_2
value5,0.7,0.9,8.2,6.7,class_0
value6,0.1,16.9,0.4,1.3,class_0
value8,0.0,7.5,4.9,6.8,class_0
value3,0.1,30.7,0.6,2.6,class_1
value8,0.0,16.1,0.9,11.9,class_1
value6,0.4,65.3,5.5,1.4,class_2
value7,0.9,23.6,6.9,4312.0,class_3
value8,3.4,19.6,4.0,1.4,class_1
value8,5.5,9.0,0.3,2.1,class_0
value6,5.2,50.2,1.7,20551.0,class_3
value3,0.5,38.4,6.6,2.1,class_2
value9,0.1,18.6,0.2,3.6,class_0
value7,2.2,37.2,1.0,173.2,class_3
value3,0.2,20.2,3.7,3.1,class_1
value9,0.0,44.6,6.6,1.6,class_2
value4,3.7,28.2,0.1,2.0,class_1
value4,2.8,3.0,1.9,1.6,class_0
value4,10.9,22.8,2.1,7.5,class_1
value1,0.3,25.2,8.5,5.1,class_1
value9,0.1,35.5,7.5,1.9,class_2
value6,3.4,23.5,2.0,2.2,class_1
value8,3.6,24.3,3.0,3.9,class_1
value1,0.1,34.4,4.4,2.0,class_1
value2,2.1,26.4,5.1,14643.9,class_3
value9,3.7,16.6,8.0,168188.3,class_3
value3,0.0,10.6,1.3,2.0,class_0
value8,0.0,39.6,5.6,61.9,class_3
value4,2.9,45.8,0.0,2.0,class_2
value7,2.9,15.9,4.8,1.2,class_0
value3,13.1,27.2,3.2,3.2,class_2
value2,13.0,40.7,3.2,3.3,class_2
value5,17.8,33.3,0.6,2.8,class_2
value2,1.5,38.3,0.7,6.7,class_2
value6,5.1,23.3,2.8,2.7,class_1
value7,5.8,37.8,4.9,6.3,class_2
value1,1.1,10.1,3.5,1.3,class_0
value4,0.3,10.2,6.3,2.4,class_0
value4,10.9,24.2,0.0,1.2,class_1
value8,0.9,19.8,0.8,2.4,class_0
value3,5.8,46.4,1.2,1.3,class_2
value4,2.2,13.3,2.8,1.7,class_0
value9,1.3,36.3,0.3,1.3,class_1
value7,0.3,51.4,3.4,2.9,class_2
value5,1.6,26.9,1.0,117.6,class_3
value7,4.4,32.2,0.1,5.2,class_1
value7,2.4,26.0,5.1,27.3,class_2
value8,0.8,3.8,0.1,1.5,class_0
value4,4.8,8.5,1.3,1.2,class_0
value5,24.0,0.0,7.9,1.7,class_1
value5,1.2,28.2,3.3,1.2,class_1
value8,5.4,21.9,0.1,1.2,class_0
value4,0.0,9.5,2.7,4.1,class_0
value1,9.6,21.0,6.0,1.4,class_1
value5,6.7,9.4,7.4,1.9,class_0
value1,0.1,63.5,7.1,2.1,class_2
value9,7.8,43.9,1.8,3.1,class_2
value9,0.1,14.8,5.4,2.1,class_0
value9,3.2,23.9,0.0,3.0,class_1
value7,0.3,25.7,2.9,4.7,class_1
value8,0.0,24.7,6.0,7.3,class_1
value8,2.8,55.7,8.8,1.9,class_2
value5,4.1,14.4,1.1,2.0,class_0
value5,0.5,16.7,3.3,3.3,class_0
value5,0.1,21.5,6.1,4.4,class_1
value4,0.2,26.8,0.7,3.0,class_1
value1,0.1,21.7,5.5,11.0,class_1
value4,3.4,23.1,0.0,4.2,class_1
value3,0.8,6.9,4.6,1.4,class_0
value2,0.0,20.7,1.8,3.5,class_0
value8,0.1,37.6,6.2,2.5,class_1
value7,0.4,13.3,2.3,145.7,class_3
value6,10.4,24.2,0.4,1.9,class_1
value5,0.1,0.4,6.8,49.8,class_2
value6,1.5,27.0,1.6,2.7,class_1
value8,1.8,19.0,0.7,1.7,class_0
value8,0.2,35.3,0.0,1.3,class_1
value5,0.2,38.4,0.9,2.0,class_1
value8,19.4,16.7,3.2,4.2,class_1
value7,1.0,15.1,2.1,2.8,class_0
value5,0.1,42.9,4.3,3.7,class_2
value1,3.0,12.9,4.4,1.9,class_0
value7,5.5,12.9,5.2,2.2,class_0
value2,0.1,19.3,6.6,6.4,class_1
value7,5.5,27.0,2.1,3.1,class_1
value7,0.0,29.2,8.7,25.2,class_2
value5,0.0,25.3,3.6,26.3,class_2
value7,7.9,18.9,7.5,2.5,class_1
value8,0.7,7.3,2.7,3.5,class_0
value4,0.0,32.6,1.0,2.0,class_1
value8,1.5,71.1,1.4,1.9,class_2
value1,0.0,8.4,0.2,1.7,class_0
value3,1.6,33.4,0.6,28.3,class_2
value7,0.2,22.9,0.2,1.4,class_0
value7,7.0,29.4,0.6,1.5,class_1
value6,0.4,14.2,0.1,1.7,class_0
value5,1.9,3.7,0.1,1.1,class_0
value1,0.1,11.4,8.8,4.9,class_0
value8,0.7,29.5,2.0,2.0,class_1
value6,16.0,25.8,3.9,2.2,class_2
value2,0.0,41.0,3.2,2.8,class_2
value2,3.5,25.6,0.4,1.2,class_1
value4,2.7,14.2,1.7,8552.0,class_3
value6,3.1,1.5,5.6,2.3,class_0
value1,1.0,29.3,1.6,5.7,class_1
value4,0.1,23.8,3.7,1.6,class_1
value3,1.5,23.3,0.0,2.0,class_1
value4,0.3,10.4,5.0,1.1,class_0
value4,0.8,27.0,0.2,1.4,class_1
value4,2.9,22.2,0.3,3.2,class_1
value4,1.5,22.2,7.6,7.0,class_1
value3,3.2,14.3,3.2,3.3,class_0
value7,0.1,24.5,0.5,11.3,class_1
value7,0.3,51.8,3.3,4.3,class_2
value3,0.3,35.8,1.8,1.3,class_1
value8,9.5,78.0,5.3,4.2,class_3
value3,10.9,90.0,0.0,1.8,class_3
value2,6.7,62.0,0.0,1.3,class_2
value9,0.0,42.0,0.3,1.7,class_1
value5,13.7,18.1,0.0,2.2,class_1
value3,1.5,17.1,6.1,1.2,class_0
value6,0.8,3.1,3.1,5.1,class_0
value6,8.4,2.3,2.3,4.8,class_0
value6,8.6,17.6,7.1,5.1,class_1
value9,26.3,57.8,0.4,1.7,class_3
value6,31.0,20.9,0.9,10.5,class_2
value9,1.3,32.7,6.1,9.0,class_2
value7,0.0,16.5,3.9,1.8,class_0
value3,29.5,29.8,1.8,1.8,class_2
value3,0.7,12.5,1.5,4.8,class_0
value2,1.4,27.0,0.4,17.3,class_2
value2,0.7,11.9,0.2,3.7,class_0
value3,6.2,39.1,0.0,3.0,class_2
value4,0.5,0.6,0.8,11.6,class_0
value3,0.5,0.4,5.5,5.2,class_0
value6,1.1,17.0,8.5,2.0,class_1
value6,2.1,24.5,1.6,1.7,class_1
value5,22.5,78.7,7.1,2.8,class_3
value7,1.8,29.1,2.5,1.6,class_1
value1,1.6,45.6,1.9,21.8,class_2
value8,1.5,30.8,0.3,1.6,class_1
value7,0.4,45.9,1.2,7.6,class_2
value1,2.4,32.2,3.1,5.3,class_1
value4,1.1,46.0,3.9,4.1,class_2
value5,1.3,56.4,1.9,2.9,class_2
value9,0.5,36.1,0.7,9.7,class_2
value4,12.8,32.4,2.6,2.1,class_2
value8,3.0,38.8,0.2,3.1,class_1
value9,1.4,28.2,0.4,2.1,class_1
value5,6.1,30.7,0.0,241.7,class_3
value2,1.6,37.0,4.1,2.6,class_1
value3,1.0,41.4,0.0,70.5,class_3
value2,0.5,22.1,8.3,110.6,class_3
value6,2.8,43.1,0.0,1.2,class_2
value5,0.0,0.0,0.8,2.1,class_0
value8,8.4,24.6,0.0,7.7,class_1
value1,4.7,30.1,8.4,4.0,class_2
value1,2.4,8.4,2.0,283.3,class_3
value1,20.2,97.4,2.5,4.9,class_3
value1,4.2,8.5,7.6,305.6,class_3
value5,0.0,34.7,0.0,1.9,class_1
value3,0.5,136.0,8.0,2.7,class_3
value8,3.9,25.2,0.8,5.0,class_1
value2,5.1,25.3,1.1,1.8,class_1
value2,1.6,7.5,8.5,4.0,class_0
value2,2.1,66.5,2.3,2204.0,class_3
value3,1.6,35.7,2.9,1.5,class_1
value1,11.4,21.2,3.9,14.1,class_2
value9,0.2,28.4,3.5,3.1,class_1
value7,2.6,13.5,6.6,2.2,class_0
value5,0.7,19.6,8.6,6.5,class_1
value8,0.5,37.0,8.9,2465.8,class_3
value7,1.3,21.2,1.5,1.6,class_1
value6,1.2,20.2,8.5,3.0,class_1
value2,12.0,21.0,0.1,1.1,class_1
value6,0.5,33.5,0.4,1.7,class_1
value2,0.1,0.1,3.1,1.8,class_0
value8,0.0,35.2,2.2,764.8,class_3
value6,3.4,21.0,0.3,3.7,class_1
value3,1.9,75.9,3.2,1.8,class_3
value4,1.4,20.9,5.2,1.6,class_1
value7,13.0,10.0,5.2,1.2,class_1
value4,4.7,58.6,0.0,1.6,class_2
value9,6.8,1.6,2.2,1.7,class_0
value8,4.3,70.0,0.4,1.2,class_3
value9,1.7,30.5,0.0,4891.6,class_3
value8,4.3,19.7,2.1,4.4,class_1
value7,5.7,49.8,3.5,20.0,class_3
value3,11.3,33.0,2.6,1.3,class_2
value3,0.4,4.4,8.7,17.7,class_1
value9,10.0,12.7,0.0,2.1,class_0
value9,0.0,17.9,3.5,1.6,class_0
value4,1.4,13.3,4.1,1.8,class_0
value5,0.1,6.8,0.4,6.3,class_0
value7,1.9,25.8,0.6,1.4,class_1
value4,19.4,37.4,7.1,20.3,class_3
value9,0.2,10.0,1.6,272040.2,class_3
value9,3.5,41.6,1.2,1.4,class_2
value4,8.5,47.0,3.5,1.8,class_2
value9,2.9,4.6,6.0,3.1,class_0
value6,4.2,73.7,1.4,3.8,class_3
value6,0.7,21.0,1.7,5.6,class_1
value2,0.3,29.7,0.1,8.6,class_1
value2,3.7,46.0,0.0,3.2,class_2
value6,0.0,9.0,3.0,14.8,class_1
value4,5.1,60.3,4.4,5.2,class_3
value2,12.2,3.3,7.9,2.9,class_0
value5,1.1,8.4,2.8,1.4,class_0
value6,31.3,19.2,1.4,10.1,class_2
value1,2.0,22.7,4.2,2.8,class_1
value4,2.6,27.2,1.2,2.5,class_1
value9,2.4,40.5,0.4,1.7,class_1
value3,0.6,47.8,0.0,17.1,class_2
value1,0.6,1.5,4.5,1.6,class_0
value3,4.3,41.8,3.4,4.8,class_2
value6,0.5,22.8,5.9,2.9,class_1
value5,3.9,60.3,4.2,77.7,class_3
value7,10.5,13.7,5.3,1.4,class_1
value6,0.1,19.9,7.8,1.6,class_1
value8,0.0,10.6,1.1,3.9,class_0
value3,1.1,25.1,0.1,1.3,class_1
value7,0.2,2.5,5.1,6.3,class_0
value7,2.0,34.7,4.0,1.4,class_1
value6,5.2,16.8,2.3,3.1,class_1
value4,3.2,24.5,6.0,1.2,class_1
value3,12.2,64.7,7.1,6.7,class_3
value8,5.8,3.4,6.0,1.2,class_0
value4,5.1,21.9,3.8,22.6,class_2
value9,0.6,65.9,6.2,3.7,class_3
value8,1.2,31.7,0.9,5.6,class_1
value5,6.0,33.3,0.1,4.9,class_1
value4,9.7,0.3,5.0,1.4,class_0
value3,1.4,28.7,0.4,1.8,class_1
value5,2.6,3.4,6.9,12.6,class_0
value4,29.1,23.9,2.2,17779.6,class_3
value7,6.3,27.3,6.6,1.5,class_1
value5,0.6,29.6,0.6,2.4,class_1
value6,0.0,37.2,4.9,1.1,class_1
value7,4.0,30.7,6.1,3.8,class_1
value7,0.6,64.1,0.0,1.3,class_2
value7,19.5,72.2,4.4,1.9,class_3
value6,0.9,46.2,0.4,43.4,class_3
